"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"424","apaebmet",2016,4,2873,9.9,20.9,28.4,20.7577097111034,3.6718757080198,5.2,2873,21,83,100,77.4044552732336,19.3805715591616,26,2873,1007,1017,1027,1017.61642882005,3.78952267298005,5,2873,0,3,9.6,3.0987817612252,1.60206666408033,2.3,2873,0,4.6,14.5,4.70142707970762,2.36900277470889,3.7,2873,0,152,360,164.387399930386,107.173069336675,190,2872,106.9,30,12302.8,44793.95,55879.2,41576.4066666667,12143.1844857285,14626.35
"425","apaebmet",2016,5,2976,11.6,24,32.1,23.5945564516129,3.60044310132625,5.4,2976,26,80,100,77.6270161290323,17.592683619683,26,2976,1006,1017,1023,1016.54737903226,3.11414876651449,3,2976,0,2.3,7.7,2.51374327956989,1.33891564050608,2.1,2976,0,3.7,20.1,3.85514112903226,2.05631156622405,3.2,2976,0,216,360,208.469086021505,103.689950172106,158,2976,82.5,31,8017.9,52092.2,59010.5,48581.3580645161,11764.8964646464,9238.45
"426","apaebmet",2016,6,2880,20.5,26.9,34.3,27.1608680555556,2.9343647764289,4.825,2880,36,84,100,79.9381944444444,14.3124344296219,23,2880,1004,1017,1025,1016.49027777778,3.62939868721622,5,2880,0,2.2,8.5,2.48413194444444,1.40677229043344,2,2880,0,3.6,15.5,3.82739583333333,2.12622916405037,3.3,2880,0,215,360,197.097569444444,105.264868103043,160,2880,187.8,30,12913.8,54061.7,60276.1,48334.41,13297.6025766729,15154.35
"427","apaebmet",2016,7,2976,22.8,28.2,33.9,28.358938172043,2.75535001327813,5,2976,49,82,100,80.5877016129032,11.6237529900108,21,2976,1015,1019,1024,1018.71505376344,1.81851962985483,3,2976,0,1.85,9.1,2.28511424731183,1.37908148230709,1.9,2976,0,2.9,12.8,3.52752016129032,2.00634925776426,3.2,2976,0,209,360,184.503696236559,107.14461123839,191,2976,85.6,31,26835.5,49400.1,60373.7,47265.1225806452,10071.728806804,19175.35
"428","apaebmet",2016,8,2974,23.4,26.9,34.7,27.6996637525219,2.5645084428073,4.4,2974,44,87,99,83.6281102891728,12.2556396400524,19,2974,1010,1017,1023,1016.70645595158,2.94430508047406,4,2974,0,2.3,7.8,2.56499663752522,1.45823642270472,2.3,2974,0,3.5,12.6,3.93567585743107,2.1601413907336,3.5,2974,0,151,360,161.373907195696,107.185703557691,192,2973,142.3,31,12683.5,46934.4,56065.5,40055.0161290323,13642.4738995315,21571.3
"429","apaebmet",2016,9,2878,17,25.7,34.1,26.3604586518416,2.94454481644941,4.4,2878,34,87,99,82.1792911744267,14.4308243564679,23,2878,995,1017,1024,1016.47289784573,3.39136413905362,3,2878,0,1.9,12,2.27449617790132,1.60763385905129,1.8,2878,0,2.9,20.8,3.50743571924948,2.44286116882769,2.9,2878,0,119,360,151.77275886032,119.310202246915,229.75,2878,358.7,30,5305.3,38285.4,48724.4,35401.32,11337.7108278584,10503.225
"430","apaebmet",2016,10,2976,9.6,22.6,32.4,22.5256384408602,4.27026828066984,5.9,2976,25,75,98,73.0322580645161,16.6540771824376,26,2976,1007,1019,1026,1018.4872311828,4.15908501512137,7,2976,0,2.3,6.8,2.57278225806452,1.27303189512985,1.7,2976,0.3,3.6,11.3,3.86764112903226,1.97825437359065,2.9,2976,0,77,360,129.974462365591,124.779041090678,233.5,2976,9.5,31,22665.1,34879.3,41397.8,34442.0741935484,4574.85299100548,5347.45
"431","apaebmet",2016,11,2880,3.7,18.2,30,17.8846527777778,5.0837365287459,7.6,2880,14,78,100,74.1086805555556,19.8964581231039,31,2880,1010,1021,1027,1020.55590277778,3.39896596931609,4,2880,0,2.2,8.1,2.47552083333333,1.38705925834421,1.7,2880,0,3.4,11.9,3.71302083333333,2.08758563800935,2.7,2880,0,97,360,141.776736111111,124.143559181785,243,2880,10.3,30,10032.4,29973.5,35678.6,27766.5,5868.74467473593,5550.4
"432","apaebmet",2016,12,2976,0.4,16.1,25.7,15.744623655914,5.20004763968141,7.6,2976,20,87,100,79.7442876344086,20.3119404622282,31,2976,1008,1023,1033,1022.19556451613,4.79524209049184,6,2976,0,2.6,7.6,2.6364247311828,1.28936327966083,1.9,2976,0,3.9,13.4,4.04519489247312,2.02584239450711,3,2976,0,96,360,133.872647849462,117.098425501668,197,2976,108.2,31,9103.2,23619.4,29400.6,22322.4258064516,6182.83696819768,9178.8
"433","apaebmet",2017,1,2968,-2.9,16.5,26.4,15.5287735849057,5.94470823743778,8.9,2968,21,85,100,78.919474393531,19.0766265168994,31,2971,993,1020,1040,1019.96432177718,8.73292886156405,12,2971,0,2.6,12.8,2.87923258162235,1.7331535114849,2.5,2971,0,4,20.9,4.4277347694379,2.77754552493691,4.1,2971,0,169,360,175.91349713901,112.367951337557,207.5,2971,66,31,9901.7,26441.8,33011.4,25185.4580645161,5479.12786495407,6786.6
"434","apaebmet",2017,2,2687,5.7,17.9,26.6,17.2493114998139,4.19592825651639,5.8,2687,18,87,100,80.3658355042799,19.066421733346,25,2688,1005,1020,1032,1018.51748511905,5.73672406966807,9,2688,0,2.9,11.8,2.99661458333333,1.81766946659888,2.7,2688,0,4.3,15.5,4.32250744047619,2.60901990274902,3.9,2688,0,147,360,154.465401785714,112.106193313397,194.25,2688,136.2,28,9583.7,29993.5,36486.6,27908.5857142857,6589.6710179624,9344.6
"435","apaebmet",2017,3,2974,1.5,18.7,28.3,17.6891055817081,5.05600411445617,6.3,2974,15,77,100,74.7969065232011,20.5809938115186,30,2976,1010,1022,1035,1022.46740591398,5.23333973973418,7,2976,0,3.2,8.3,3.31824596774194,1.76161110789127,2.7,2976,0,4.8,14.7,4.90567876344086,2.60055676190666,4.3,2976,0,157.5,360,167.466733870968,112.16067812082,191,2971,35.2,31,5502.2,37929.3,48056.9,35798.5548387097,9347.13981040328,11961.65
"436","apaebmet",2017,4,2880,9.5,22.5,27.3,21.329375,3.87058064610906,6,2880,22,82,100,77.9131944444444,18.4460413836418,29,2880,1008,1018,1026,1017.62743055556,4.88290227480089,9,2876,0,3.2,8.3,3.24245479833102,1.76277116511611,2.9,2876,0,4.8,14.4,4.83508344923505,2.64324504646136,4.3,2876,0,163,360,177.159944367177,98.8867748234728,145,331,NA,30,19827.5,46413.25,52583.4,42721.51,8945.24190607344,12216.325
"437","apaebmet",2017,5,2975,10.8,24.7,31.1,23.7475630252101,3.70977007717894,5,2975,29,82,100,78.7768067226891,15.9815567001721,22,2976,1002,1017,1021,1015.23823924731,3.97809499502767,4,2976,0,3,10.2,3.20440188172043,1.89526010590236,3,2976,0,4.6,19.4,4.88293010752688,2.82554570319216,4.6,2976,0,218,360,208.65188172043,92.0787740017645,133,617,NA,31,14072.2,48640.2,59476.3,43922.3225806452,13553.7704453462,21466.95
"438","apaebmet",2017,6,2879,19,26.1,31.5,25.9998610628691,2.3510632155202,3.7,2879,49,91,100,88.1212226467523,10.1665199708152,15,2880,1004,1016,1022,1015.70486111111,3.5624304503522,4,2880,0,2.3,8,2.54340277777778,1.48209349564359,2.3,2880,0,3.6,13.1,3.886875,2.14069258325885,3.4,2880,0,165,360,163.717013888889,103.248349778397,158.25,2880,306.4,30,6707.5,39577.9,60320.7,37250.9533333333,15113.5982525382,18113.875
"439","apaebmet",2017,7,2691,22.2,27.2,33.3,27.5412114455593,2.33757091622044,3.8,2691,47,87,100,84.611668524712,11.2290315717906,18,2691,1010,1019,1022,1017.90932738759,2.66548055206686,3,2691,0,1.7,7.9,2.03180973615756,1.23755921890299,1.6,2691,0,2.7,15.3,3.220624303233,1.90163550731091,2.6,2691,0,223,360,193.721664808621,115.424911665826,218,2691,106.4,7,NA,NA,NA,NA,NA,NA
"440","apaebmet",2017,8,2972,20.4,27,34,27.4550471063257,2.51403159515996,4.2,2972,53,89,100,86.4303499327053,10.7110794963503,19,2976,1010,1016,1021,1016.26747311828,2.34897377183947,3,2976,0,1.9,6.7,2.17389112903226,1.27543057033292,1.8,2976,0,3.1,12.6,3.40930779569892,1.93707847019261,2.9,2976,0,188,360,174.23622311828,114.347077338461,220,2976,185.7,0,NA,NA,NA,NA,NA,NA
"441","apaebmet",2017,9,2880,17.4,25.4,32.6,25.6453125,3.15492286493541,4.925,2880,44,84,100,82.628125,13.3504441800171,22,2880,996,1015,1020,1014.50694444444,3.58637095898828,4,2880,0,2.1,12.6,2.60586805555556,1.91969833346579,2.1,2880,0,3.3,21.3,4.045625,3.02944820054603,3.1,2880,0,153,360,157.233333333333,119.492485314115,228,2880,91.7,24,19564.2,37270.45,45674.3,35339.9416666667,7259.07097834311,11830.725
"442","apaebmet",2017,10,2976,5.7,23.9,31.1,22.5139112903226,5.59641614230413,6.6,2976,24,80,100,77.8161962365591,16.384256219904,22,2976,1008,1018,1025,1017.59173387097,3.5189263380345,5,2976,0,3.3,8.7,3.47137096774194,1.71834988331723,2.5,2976,0,5,13.1,5.23198924731183,2.58335555507134,3.8,2976,0,83,360,125.997983870968,109.690792284039,135.25,2976,41.8,31,11078.8,33710.3,38390.5,31805.6806451613,6319.06840746954,6878.35
"443","apaebmet",2017,11,2880,4.4,17.3,28.3,17.3361458333333,4.53623469670628,6.4,2880,29,87,100,82.409375,16.1951491980168,26,2880,1011,1020,1025,1019.35590277778,2.83077169256025,4,2880,0,2.3,8.1,2.41270833333333,1.17299337944344,1.7,2880,0,3.4,10.9,3.58284722222222,1.78756585392095,2.6,2880,0,54,360,121.570833333333,126.875946980486,194,2880,19.1,30,9450.5,30605.8,36286.3,28057.94,7398.50824673228,2846.85
"444","apaebmet",2017,12,2976,0.8,14.1,26.7,13.7542674731183,5.77351139978021,9.8,2976,26,94,100,86.0917338709677,17.0007410283696,22,2976,1009,1021,1030,1021.39751344086,3.72801078367279,5,2976,0,2.5,7.5,2.58313172043011,1.35971242787195,2,2976,0,3.8,12.3,3.97493279569892,2.11237012819896,3,2976,0,151,360,155.939180107527,123.010574105294,241,2976,50.8,31,4359.7,23791.8,29346.5,20782.9838709677,7656.46544292673,10891.95
"445","apaebmet",2018,1,2975,-5.7,9.2,22,9.40763025210084,6.59953577857532,11.9,2975,17,72,100,69.4941176470588,21.919778289217,36,2054,1008,1026,1033,1024.86757546251,5.82091817669494,9,2976,0,3,7.7,3.18780241935484,1.56448044672206,2.3,2976,0.3,4.6,11.9,4.84445564516129,2.4051058096639,3.7,2976,0,104,360,159.980846774194,131.953719806778,279,2976,45.2,31,7237,27155.2,35161.4,24950.4290322581,7091.82388318612,7378.15
"446","apaebmet",2018,2,2688,2.5,18.6,26.5,18.1864583333333,4.02109191110433,4.2,2688,26,96,100,89.6190476190476,14.6722524674347,15,2069,1016,1024,1032,1023.89028516191,3.48359617733846,6,2688,0,2.8,7.5,2.93482142857143,1.51511190730528,2.4,2688,0,4.2,16.3,4.38623511904762,2.22508374115587,3.4,2688,0,122,360,128.837797619048,86.2576205589337,114,2688,118.7,28,7681.8,27645.15,40299.8,27449.9964285714,8772.6682245138,11439.925
"447","apaebmet",2018,3,2257,3.6,15.8,27.4,15.2763402747009,5.28947153487041,8.5,2257,11,69,100,68.2653965440851,23.347950343148,40,2259,1004,1019,1028,1017.64718902169,5.11678534983992,6,2259,0,2.8,9.2,2.9675962815405,1.56070662152203,2.25,2259,0.3,4.3,14.4,4.59769809650288,2.57632541156256,3.8,2259,0,232,360,216.467906153165,113.268108892641,160,2259,16.4,24,13064.2,40660.45,44227.2,36663.7958333333,9443.73049200548,8819.375
"448","apaebmet",2018,4,2750,6.5,20.2,28.7,19.4889090909091,3.98814867312513,5.7,2750,27,80,99,76.0763636363636,16.6925852460258,25,2752,1007,1017,1024,1016.86119186047,3.568154275393,6,2752,0,3.2,10.5,3.40425145348837,1.6519334538499,2.4,2752,0.1,5.1,16.5,5.20882994186046,2.54049539303375,3.6,2752,0,200,360,191.452398255814,105.655688896572,177,2752,58.3,29,13081.4,49095,55255.6,43706.6379310345,13072.4989567908,13681.4
"449","apaebmet",2018,5,1524,16.5,23.9,31.7,23.6275590551181,3.29280862695748,4.9,1524,29,74.5,99,72.6496062992126,16.7596835477974,27,1525,1011,1018,1026,1018.00721311475,3.45546475177313,4,1525,0,2.8,6.7,2.77147540983607,1.43223784213224,2.4,1525,0,4.3,10.2,4.14059016393443,2.05609609394624,3.4,1525,0,166,360,179.2,105.102761862765,150,1523,37.7,18,0,49728,55733.7,41609.65,17948.4497911707,12338.375
"450","apaebmet",2018,6,832,22.9,27.7,35.1,28.3366586538462,2.85902458080013,4.9,832,46,81,97,77.6923076923077,13.1024488010414,22,832,1012,1016,1020,1016.43389423077,1.72626213708561,3,832,0,2.3,8.1,2.52884615384615,1.38207002714662,1.8,832,0.2,3.7,12.8,4.04627403846154,2.18943103168428,3.1,832,0,243,360,215.984375,91.4518857596452,88,832,19.3,9,23519.8,47662.8,52942.6,46063.3777777778,8801.68851027713,3843.5
"451","apaebmet",2018,7,2976,22,27.1,32.8,27.2500672043011,2.57141624559057,4.3,2976,45,84,97,82.1475134408602,11.2625540276933,19,2976,1007,1017,1024,1016.24495967742,3.11798385597242,3,2976,0,1.8,7.6,2.21075268817204,1.36615216421564,2.025,2976,0,2.9,17,3.49398521505376,2.10803842352919,3.3,2976,0,218,360,200.438508064516,108.65903303991,164.25,2976,196.3,31,10494.2,44291.2,55839.3,41384.1806451613,10405.4004320007,12472.45
"452","apaebmet",2018,8,2976,22.3,26.5,33.7,27.0618951612903,2.49762636300413,4.2,2976,47,85,97,82.7318548387097,10.4553475547774,18,2976,1014,1018,1022,1018.20127688172,1.8469538990347,3,2976,0,2,8.1,2.22728494623656,1.23825364452931,1.7,2976,0,3.1,16.7,3.51048387096774,1.92503130200248,2.7,2976,0,173,360,173.188844086022,110.3729900427,190,2976,230,31,16923.8,37362.4,52425.3,37328.1064516129,9868.10144549719,14034.95
"453","apaebmet",2018,9,1325,23.1,26.2,33.4,26.7910188679245,2.53132983996696,4.5,1325,54,89,96,83.851320754717,10.9634007375281,19,2880,1009,1017,1021,1016.19131944444,2.55359930182335,3,2880,0,1.9,10,2.28548611111111,1.34366553436247,1.9,2880,0.3,3.1,15.7,3.55923611111111,2.08234230336237,3.1,2880,0,113,360,147.845138888889,117.933705027452,221,2880,235.6,30,4879.4,38991.2,47872.3,36002.6133333333,10239.5450290809,6567.05
"454","apaebmet",2018,10,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2078,988,1018,1024,1016.6645813282,5.27688855384536,5,2078,0,2.9,23.5,3.47617901828681,2.86305731499194,2.5,2078,0.3,4.45,30.9,5.15384985563041,3.99692251625438,3.8,2078,0,89.5,360,129.157844080847,111.505270017891,152.75,904,16.6,22,2890.1,35882.2,38978.6,32631.8772727273,8858.33347800556,6490.525
"455","apaebmet",2018,11,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"456","apaebmet",2018,12,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"457","apaebmet",2019,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"458","apaebmet",2019,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"459","apaebmet",2019,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"460","apaebmet",2019,4,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"461","apaebmet",2019,5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"462","apaebmet",2019,6,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"463","apaebmet",2019,7,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"464","apaebmet",2019,8,1874,23.3,27.8,34.1,27.9864461045891,2.15126773623399,3.4,1874,42,84,100,82.6040554962647,11.0201535802509,15,1874,1011,1015,1020,1014.99733191035,1.96838149567632,3,2164,0,2.6,10.5,2.60212569316081,1.53971468885476,2,2164,0.1,4,14.4,4.13655268022181,2.22458613842746,3.2,2164,0,199,360,192.105360443623,110.51870719789,216,2164,259.8,20,12542.8,44033.45,52193.3,39527.375,12444.7205783216,18961.7
"465","apaebmet",2019,9,2880,21.3,27.9,34.9,27.9587847222222,2.52832634177087,3.9,2880,37,75,98,74.9565972222222,12.8516473691778,21,2880,1010,1016,1023,1016.10277777778,3.11823162281966,5,2880,0,3.2,10.7,3.21361111111111,1.61666882114566,2.1,2880,0,4.6,18.6,4.75680555555556,2.33219955831898,3,2880,0,115,359,152.326388888889,99.9967856281662,181,2880,8,30,615.8,45169.15,51781.4,44136.4,8842.6403783813,3794.575
"466","apaebmet",2019,10,2976,11.6,24.9,32.6,24.302251344086,3.35252845335971,3.9,2976,38,85,100,81.6817876344086,12.5852207959956,20,2976,1000,1016,1022,1015.14784946237,3.08048595078131,3,2976,0,3.1,11.1,3.17409274193548,1.89657741716367,2.7,2976,0.3,4.8,16.3,4.8585685483871,2.71264462121632,3.8,2976,1,104,360,132.64247311828,92.1663669154092,96.25,2976,134.6,30,7814.2,31876.1,43202.9,30904.0566666667,9600.31524765017,11646.575
"467","apaebmet",2019,11,2880,1,15.7,26.4,15.8095138888889,4.99350878813427,8.4,2880,32,84,100,80.1229166666667,15.6381948801901,22,2880,1009,1019,1026,1018.63263888889,3.50335183840598,6,2880,0,2.9,10.1,3.16652777777778,2.02608495438077,3.1,2880,0,4.3,13.9,4.56173611111111,2.62214255528125,3.8,2880,0,100,360,136.814236111111,113.905260378511,185.25,2880,21.4,30,9773.2,28224.25,35100,26414.63,6774.96966030362,5349.3
"468","apaebmet",2019,12,2976,2.7,15.9,24.3,15.3621303763441,4.65307351549955,7.125,2976,31,86,100,82.315188172043,15.6489036692227,23,2976,1005,1018,1029,1018.03057795699,4.9534375605082,6,2976,0,3.7,11.6,3.85682123655914,2.07698565750423,2.6,2976,0.2,5.4,16.6,5.61421370967742,2.74663728765614,3.3,2976,0,115,360,156.861559139785,108.306019855452,193,2976,77.1,31,4432.5,23631.8,28010.6,19173.4580645161,7734.91717343175,13299.9
"469","apaebmet",2020,1,2976,0,15.1,24.9,14.5011760752688,5.30642058799698,8.6,2976,29,86,100,80.4902553763441,17.5902734525772,28,2976,1010,1022,1032,1021.56384408602,5.04540292046139,9,2976,0,2.9,10.9,3.0273185483871,1.93776350353589,2.9,2976,0,4.5,13.6,4.62342069892473,2.65147731628073,4,2976,0,250,360,208.304435483871,100.425314330955,163,2976,46.8,31,5291.9,25188.1,32116.3,22610.2741935484,6976.40803780703,8760.95
"470","apaebmet",2020,2,2784,2.3,15.8,24.6,15.1085488505747,4.7238805303046,7.8,2784,25,91,100,82.6235632183908,18.4314239612479,29,2784,998,1020,1032,1019.9525862069,5.85885429841147,7,2782,0,3,14.6,3.33885693745507,2.28681236897157,2.6,2782,0,4.9,19.8,5.09503953989935,3.03241575709179,3.7,2782,0,159,360,180.754852624012,105.558477463941,194,2784,94,29,6658.8,27411,41417.8,26488.0379310345,10782.1542666381,16685.6
"471","apaebmet",2020,3,2976,5.6,21.1,27.3,20.3602150537634,3.96419391966739,4.9,2976,27,89,100,85.2654569892473,14.5480749135496,17,2976,1005,1022,1034,1020.90625,5.44543116642156,7,2976,0,2.2,12,2.48413978494624,1.77390149678203,2.3,2976,0.1,3.9,19.8,4.10806451612903,2.5568156699868,3.8,2976,1,196,360,201.964045698925,60.1588238332912,68,2975,6.2,31,11808,41512.3,47272.6,39342.3032258064,7844.05303753461,8071.95
"472","apaebmet",2020,4,2880,11.4,21.7,27.9,21.0701041666667,3.40508864490531,4.6,2880,28,79,100,76.6215277777778,16.4817777564323,27,2880,1003,1015,1023,1014.94618055556,3.84985025561519,5,2880,0,3.4,13.9,3.42131944444444,1.96291697880639,2.7,2880,0.3,5.2,19.8,5.21875,2.67408461937546,4.125,2880,0,197,360,189.85625,99.3644592300271,161.25,2880,85.7,30,11315.5,45154.25,56996.8,42096.05,12420.0139258001,16107.675
"473","apaebmet",2020,5,2976,11.2,24.4,32.7,23.7846438172043,3.34917966739913,3.7,2976,27,81,100,76.8860887096774,16.3670747998348,19,2976,1009,1016,1024,1016.40087365591,3.35049263797744,5,2976,0,3.2,9.7,3.22338709677419,1.78971780866245,2.6,2976,0.3,5,14.5,5.08921370967742,2.55335954408533,3.8,2976,0,157,360,167.289314516129,87.1721370568565,130,2976,42.2,31,27698.6,55386.1,59361.9,51230.7870967742,9256.38596666258,9632.5
"474","apaebmet",2020,6,2880,20.3,27.4,32.6,27.1205555555556,2.33500947091973,3,2880,37,82,100,80.7670138888889,10.5447435881183,15,2880,1010,1017,1023,1016.93402777778,2.35104828169211,2,2880,0,2.8,15,2.86190972222222,1.51382324546924,2.1,2880,0.2,4.4,22.1,4.5640625,2.2252217492951,3.2,2880,0,175,360,177.257638888889,81.7722904104224,132,2880,72.7,30,11882.9,51874,60659.4,46929.18,12361.04983959,14318.8
"475","apaebmet",2020,7,2976,22.6,28.1,34.8,28.0872647849462,2.02508531496591,2.9,2976,52,84,99,82.6975806451613,9.09209320512263,14,2976,1010,1017,1021,1016.1186155914,2.4098626967573,4,2976,0,3,10.8,3.09986559139785,1.73039850136461,2.525,2976,0.3,4.5,19.1,4.67120295698925,2.36417961277981,3.6,2976,0,231,360,197.008400537634,91.756251434474,157,2976,183.7,31,20916.2,44140.5,60077.6,42995.5193548387,11698.7189974065,19457.45
"476","apaebmet",2020,8,2976,22,28.4,34.6,28.2452284946237,2.23530361854948,2.8,2976,53,84,100,82.7503360215054,9.75452490845006,14,2976,1009,1015,1022,1015.18514784946,2.36990823741415,3,2976,0,2.6,10.7,2.77113575268817,1.58939664691633,2.3,2976,0,4.1,18.5,4.30614919354839,2.25263673474935,3.2,2976,0,225,360,198.842405913978,87.3156989905574,143,2976,334,31,5032,40343.4,57142,38606.0870967742,14855.5440560024,19810.6
"477","apaebmet",2020,9,2880,16.2,26.3,34.4,26.1675694444444,3.00547092825061,3.5,2880,42,85,100,84.2253472222222,10.1128187828567,15,2880,1007,1015,1022,1014.84756944444,3.14852237053952,4,2880,0,3.3,10,3.64559027777778,1.98668404896952,2.7,2880,0.2,4.95,16.2,5.63059027777778,3.0727428903066,4.4,2880,0,112,359,140.110763888889,91.0774562936305,150,2880,428.7,30,2901.6,36498.8,50992.7,33209.36,14567.1693026761,19911.875
"478","apaebmet",2020,10,2975,11.4,24.4,31.9,23.5792605042017,3.50370878400926,4.65,2975,26,83,99,79.8642016806723,13.1797507443649,19,2976,1009,1017,1024,1016.53091397849,2.705062537619,3,2976,0,3.6,11.1,3.61495295698925,1.67166646520634,2.1,2976,0,5.3,14.3,5.29391801075269,2.27811361710411,3.025,2976,0,92,359,114.720766129032,87.4445321556302,79,2976,46.4,31,11086.8,33985.9,44784.1,31710.6096774194,7849.08161177068,8285.9
"479","apaebmet",2020,11,2880,7.6,20.4,28.5,19.8165277777778,4.42644541273627,5.8,2880,25,77,100,74.3670138888889,16.9145233393776,25,2880,1008,1020,1032,1020.35347222222,5.50809077699019,8,2880,0,3.8,12.7,3.8846875,2.00511110710627,2.6,2880,0.2,5.4,17.4,5.6490625,2.82975662671356,3.7,2880,0,76.5,360,104.689930555556,90.709725456854,65,2880,38.4,6,NA,NA,NA,NA,NA,NA
"480","apaebmet",2020,12,2976,0.1,12.55,22.1,12.1434139784946,5.26234286302784,8.1,2976,28,81,100,78.0504032258064,16.8735329472837,25,2976,1007,1021,1030,1020.73588709677,4.38677949895577,6,2976,0,2.8,11.1,3.01545698924731,1.93604369859137,2.7,2976,0,4.3,15.9,4.44630376344086,2.63348568202765,3.9,2976,0,128,360,162.760752688172,111.70902426764,178.25,2976,71,24,4073.6,26856.15,28106.8,23262.3458333333,6370.25776223955,7709.6
"481","apaebmet",2021,1,2976,1.8,13,21.6,12.5709005376344,4.9406732432253,8.025,2976,28,85,100,81.9677419354839,15.3541596830207,22,2976,1009,1019,1030,1019.6374327957,4.54274895440073,7,2976,0,2.9,10.3,3.01760752688172,1.82181527032528,2.425,2976,0,4.5,15.8,4.59240591397849,2.48306454554918,3.5,2976,0,172,360,184.739919354839,109.186951997854,187.25,2976,231,31,1824.4,19655.8,33119.6,19528.2774193548,9313.64537077041,16638.65
"482","apaebmet",2021,2,2688,1.9,14.8,23.7,13.9806175595238,4.84266872014077,7,2688,25,91,100,84.3396577380952,17.9876202361099,26,2688,1007,1019,1030,1018.68266369048,4.3949217966649,6,2688,0,2.9,10.5,3.28619791666667,2.12968089873717,3,2688,0,4.6,15.5,4.93203125,2.8285410772595,3.8,2688,0,137,360,159.709821428571,100.827900888525,142,2688,129.9,28,4705.3,25937.9,41720.8,25283.075,12171.544552269,21336.925
"483","apaebmet",2021,3,2976,5.6,18.1,25.1,17.5025537634409,4.07595946703846,6.2,2976,29,86,100,82.0967741935484,16.1248295310617,25,2976,1010,1020,1035,1020.81182795699,5.22639145256393,6,2976,0,2.9,11.7,3.09774865591398,1.83200628562962,2.7,2976,0.4,4.8,17.5,4.80803091397849,2.46687623116449,3.6,2976,0,129,360,140.819892473118,85.6162033324538,94.25,2976,71.2,31,8895.6,38534.8,45922.7,36713.0612903226,8375.64315153081,9877.35000000001
